Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2543","Sweeteners, Other","2019","2019","kcal/cap/d","28.43","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2543","Sweeteners, Other","2020","2020","kcal/cap/d","32.88","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2020","2020","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2543","Sweeteners, Other","2020","2020","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2543","Sweeteners, Other","2021","2021","kcal/cap/d","45.52","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2021","2021","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2543","Sweeteners, Other","2021","2021","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2543","Sweeteners, Other","2022","2022","kcal/cap/d","42.94","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2022","2022","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2543","Sweeteners, Other","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2010","2010","kcal/cap/d","17.3","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2010","2010","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2011","2011","kcal/cap/d","18.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2011","2011","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2012","2012","kcal/cap/d","18.38","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2012","2012","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2013","2013","kcal/cap/d","15.37","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2013","2013","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2014","2014","kcal/cap/d","7.25","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2015","2015","kcal/cap/d","7.25","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2015","2015","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2015","2015","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2016","2016","kcal/cap/d","7.25","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2016","2016","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2017","2017","kcal/cap/d","7.25","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2017","2017","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2017","2017","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2018","2018","kcal/cap/d","7.22","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2018","2018","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2018","2018","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2019","2019","kcal/cap/d","7.89","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2019","2019","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2020","2020","kcal/cap/d","7.92","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2020","2020","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2020","2020","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2021","2021","kcal/cap/d","9.05","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2021","2021","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2021","2021","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2745","Honey","2022","2022","kcal/cap/d","7.27","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2745","Honey","2022","2022","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2745","Honey","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2010","2010","kcal/cap/d","6.08","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2010","2010","g/cap/d","0.42","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2010","2010","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2011","2011","kcal/cap/d","5.95","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2011","2011","g/cap/d","0.41","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2011","2011","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2012","2012","kcal/cap/d","7.44","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2012","2012","g/cap/d","0.51","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2012","2012","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2013","2013","kcal/cap/d","6.7","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2013","2013","g/cap/d","0.46","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2013","2013","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2014","2014","kcal/cap/d","8.62","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2014","2014","g/cap/d","0.59","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2014","2014","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2015","2015","kcal/cap/d","3.78","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2015","2015","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2015","2015","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2016","2016","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2017","2017","kcal/cap/d","8.64","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2017","2017","g/cap/d","0.59","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2017","2017","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2018","2018","kcal/cap/d","8.6","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2018","2018","g/cap/d","0.59","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2018","2018","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2019","2019","kcal/cap/d","5.96","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2019","2019","g/cap/d","0.41","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2019","2019","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2020","2020","kcal/cap/d","12.95","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2020","2020","g/cap/d","0.89","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2020","2020","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2021","2021","kcal/cap/d","13.84","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2021","2021","g/cap/d","0.95","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2021","2021","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2546","Beans","2022","2022","kcal/cap/d","11.03","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2546","Beans","2022","2022","g/cap/d","0.75","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2546","Beans","2022","2022","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2547","Peas","2010","2010","kcal/cap/d","6.52","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2547","Peas","2010","2010","g/cap/d","0.45","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2547","Peas","2010","2010","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2547","Peas","2011","2011","kcal/cap/d","10.69","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2547","Peas","2011","2011","g/cap/d","0.73","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2547","Peas","2011","2011","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","664","Food supply (kcal/capita/day)","S2547","Peas","2012","2012","kcal/cap/d","6.62","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","674","Protein supply quantity (g/capita/day)","S2547","Peas","2012","2012","g/cap/d","0.46","E","Estimated value",""
"FBS","Food Balances (2010-)","124","Canada","684","Fat supply quantity (g/capita/day)","S2547","Peas","2012","2012","g/cap/d","0.04","E","Estimated value",""
